"estimate","std.error","statistic","p.value","term","model_id","n_obs"
-0.437743508118372,0.0373197302792379,-11.729546404624,6.9352384873474e-12,"z_pct_reslow_of_res","A_z_pct_reslow_of_res_naive",648
-0.404791924783352,0.0365831024635111,-11.0649971578299,2.47496630059185e-11,"z_pct_reslow_of_res","A_z_pct_reslow_of_res_position",648
0.672916179716514,0.043374977881599,15.5139255990718,1.16850454688285e-14,"z_pct_job_zone","A_z_pct_job_zone_naive",648
0.653041211023741,0.0466623456168406,13.9950360915431,1.29094607856256e-13,"z_pct_job_zone","A_z_pct_job_zone_position",648
