"estimate","std.error","statistic","p.value","term","model_id","n_obs"
0.102464881345509,0.046909861480522,2.18429298470759,0.0381513698705084,"z_d_whiteblack_rac_half:z_pct_reslow_of_res","P0_preferred",646
-0.10953896125111,0.100984548116427,-1.08471011946125,0.288006083810428,"z_log_area","P1_plus_log_area",646
0.107152593844095,0.0485085826060437,2.208940935552,0.0361947581595328,"z_d_whiteblack_rac_half:z_pct_reslow_of_res","P1_plus_log_area",646
-0.110565089492206,0.0982480290978183,-1.12536699725676,0.270715105361028,"z_log_area","P2_area_interacted",646
0.111875774024938,0.0724719032927731,1.5437123759946,0.134743440495346,"z_d_whiteblack_rac_half:z_pct_reslow_of_res","P2_area_interacted",646
-0.00732195355101561,0.0514330054021432,-0.142359045398318,0.887893857315172,"z_d_whiteblack_rac_half:z_log_area","P2_area_interacted",646
